ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump
753,0,0,0,0, 320.389999999999986,  15.270000000000000, 325.860000000000014
754,0,0,0,0, 315.069999999999993,  18.690000000000001, 320.889999999999986
755,0,0,0,0, 290.300000000000011,   7.190000000000000, 297.230000000000018
756,0,0,0,0, 283.839999999999975,   8.680000000000000, 291.170000000000016
757,0,0,0,0, 279.050000000000011,  11.810000000000000, 286.870000000000005
758,0,0,0,0, 238.330000000000013,  13.180000000000000, 263.939999999999998
759,0,0,0,0, 235.479999999999990,  18.539999999999999, 260.000000000000000
760,0,0,0,0, 233.060000000000002,  23.750000000000000, 256.430000000000007
761,0,0,0,0, 230.580000000000013,  23.960000000000001, 252.770000000000010
762,0,0,0,0, 229.300000000000011,  19.620000000000001, 250.409999999999997
763,0,0,0,0, 225.860000000000014,  13.529999999999999, 245.610000000000014
764,0,0,0,0, 225.439999999999998,   8.449999999999999, 243.770000000000010
765,0,0,0,0, 237.620000000000005,   5.150000000000000, 249.349999999999994
766,0,0,0,0, 236.120000000000005,  10.619999999999999, 246.430000000000007
767,0,0,0,0, 235.919999999999987,  22.800000000000001, 244.580000000000013
768,0,0,0,0, 233.919999999999987,  17.930000000000000, 240.710000000000008
769,0,0,0,0, 233.259999999999991,  16.149999999999999, 238.150000000000006
770,0,0,0,0, 232.419999999999987,  17.020000000000000, 235.150000000000006
771,0,0,0,0, 214.639999999999986,   5.450000000000000, 221.819999999999993
772,0,0,0,0, 214.909999999999997,  10.199999999999999, 223.560000000000002
773,0,0,0,0, 216.550000000000011,  16.120000000000001, 227.280000000000001
774,0,0,0,0, 217.650000000000006,  10.740000000000000, 229.949999999999989
775,0,0,0,0, 217.759999999999991,   7.240000000000000, 231.259999999999991
776,0,0,0,0, 213.069999999999993,  11.029999999999999, 226.650000000000006
777,0,0,0,0, 208.550000000000011,  14.740000000000000, 222.560000000000002
778,0,0,0,0, 203.129999999999995,  19.620000000000001, 217.750000000000000
779,0,0,0,0, 197.319999999999993,  25.100000000000001, 212.759999999999991
780,0,0,0,0, 208.800000000000011,  17.890000000000001, 228.439999999999998
781,0,0,0,0, 203.689999999999998,  20.239999999999998, 224.169999999999987
782,0,0,0,0, 197.750000000000000,  14.300000000000001, 218.719999999999999
783,0,0,0,0, 192.830000000000013,   9.560000000000000, 214.550000000000011
784,0,0,0,0, 191.860000000000014,  16.090000000000000, 207.659999999999997
785,0,0,0,0, 186.990000000000009,  11.289999999999999, 203.580000000000013
786,0,0,0,0, 180.250000000000000,   8.820000000000000, 196.849999999999994
787,0,0,0,0, 174.330000000000013,   9.260000000000000, 191.469999999999999
788,0,0,0,0, 167.219999999999999,  13.359999999999999, 185.270000000000010
789,0,0,0,0, 158.449999999999989,  20.899999999999999, 177.719999999999999
790,0,0,0,0, 151.210000000000008,  26.890000000000001, 171.539999999999992
791,0,0,0,0, 143.960000000000008,  32.460000000000001, 165.800000000000011
792,0,0,0,0, 137.009999999999991,  19.420000000000002, 159.990000000000009
793,0,0,0,0, 129.259999999999991,  13.029999999999999, 153.710000000000008
794,0,0,0,0, 121.310000000000002,   9.250000000000000, 147.449999999999989
795,0,0,0,0, 114.489999999999995,  10.890000000000001, 142.219999999999999
796,0,0,0,0, 101.069999999999993,   9.609999999999999, 134.319999999999993
797,1,0,1,0,  93.099999999999994,  17.239999999999998, 128.340000000000003
798,1,0,1,0,  85.519999999999996,  10.380000000000001, 124.329999999999998
799,1,0,1,0,  77.890000000000001,   6.990000000000000, 118.560000000000002
800,0,0,0,0, 104.390000000000001,  13.570000000000000, 144.900000000000006
801,0,0,0,0,  99.049999999999997,  19.449999999999999, 141.199999999999989
802,0,0,0,0,  92.750000000000000,  11.380000000000001, 137.300000000000011
803,1,0,1,0,  89.030000000000001,   7.640000000000000, 134.900000000000006
804,1,0,1,0,  51.890000000000001,  10.820000000000000,  90.120000000000005
805,2,0,2,0,  45.729999999999997,  17.090000000000000,  87.230000000000004
806,2,0,2,0,  40.909999999999997,  21.910000000000000,  84.849999999999994
807,1,0,1,0,  11.310000000000000,  11.310000000000000, 118.810000000000002
808,1,0,1,0,   9.260000000000000,   9.260000000000000, 119.590000000000003
809,0,0,0,0,   8.630000000000001,   8.630000000000001, 118.709999999999994
810,1,0,1,0,  11.490000000000000,  11.490000000000000, 118.980000000000004
811,3,0,3,0,  15.930000000000000,  15.930000000000000, 119.950000000000003
812,0,0,0,0,  21.500000000000000,  21.500000000000000, 122.109999999999999
813,2,0,2,0,  26.170000000000002,  26.170000000000002, 122.049999999999997
814,1,0,1,0,  31.609999999999999,  23.620000000000001, 123.700000000000003
815,2,0,2,0,  39.149999999999999,  22.520000000000000, 126.180000000000007
816,1,0,1,0,  40.820000000000000,  14.600000000000000, 133.389999999999986
817,0,0,0,0,  40.430000000000000,  18.410000000000000, 130.129999999999995
818,0,0,0,0,  60.799999999999997,  24.629999999999999, 135.419999999999987
819,0,0,0,0,  53.229999999999997,  27.180000000000000, 131.659999999999997
820,0,0,0,0,  61.299999999999997,  14.970000000000001, 140.169999999999987
821,0,0,0,0,  50.880000000000003,  18.010000000000002, 150.409999999999997
822,1,0,1,0,  49.570000000000000,  20.770000000000000, 146.050000000000011
823,2,0,2,0,  48.140000000000001,  24.420000000000002, 142.210000000000008
824,0,0,0,0,  46.060000000000002,  29.129999999999999, 138.780000000000001
825,0,0,0,0,  36.000000000000000,  35.259999999999998, 145.469999999999999
826,0,0,0,0,  31.949999999999999,  31.949999999999999, 147.849999999999994
827,1,0,1,0,  27.559999999999999,  27.559999999999999, 150.800000000000011
828,1,0,1,0,  19.899999999999999,  19.899999999999999, 156.000000000000000
829,1,0,1,0,  14.609999999999999,  14.609999999999999, 159.300000000000011
830,1,0,1,0,   9.779999999999999,   9.779999999999999, 163.689999999999998
831,0,0,0,0,  48.640000000000001,  14.890000000000001, 160.669999999999987
832,0,0,0,0,  53.810000000000002,  19.969999999999999, 160.560000000000002
833,0,0,0,0,  55.399999999999999,  20.660000000000000, 157.729999999999990
834,0,0,0,0,  60.340000000000003,  14.869999999999999, 157.520000000000010
835,0,0,0,0,  65.099999999999994,  10.000000000000000, 156.139999999999986
836,0,0,0,0,  70.170000000000002,   8.160000000000000, 155.039999999999992
837,0,0,0,0,  76.159999999999997,   9.710000000000001, 155.780000000000001
838,0,0,0,0,  78.519999999999996,  12.460000000000001, 155.080000000000013
839,0,0,0,0,  75.959999999999994,  20.770000000000000, 188.240000000000009
840,0,0,0,0,  79.310000000000002,  27.609999999999999, 185.759999999999991
841,0,0,0,0,  85.620000000000005,  15.760000000000000, 185.289999999999992
842,0,0,0,0,  90.060000000000002,   9.359999999999999, 183.490000000000009
843,0,0,0,0,  95.090000000000003,   9.150000000000000, 183.270000000000010
844,0,0,0,0, 102.310000000000002,  15.609999999999999, 184.870000000000005
845,0,0,0,0,  83.400000000000006,  16.390000000000001, 155.990000000000009
846,0,0,0,0,  89.780000000000001,  24.570000000000000, 155.810000000000002
847,3,0,3,0, 108.390000000000001,  15.750000000000000, 184.580000000000013
848,0,0,0,0, 113.000000000000000,   9.949999999999999, 183.830000000000013
849,3,0,3,0, 119.159999999999997,   9.590000000000000, 185.849999999999994
850,0,0,0,0,  96.099999999999994,  20.989999999999998, 156.150000000000006
851,0,0,0,0, 100.920000000000002,  19.640000000000001, 156.620000000000005
852,0,0,0,0, 107.590000000000003,  18.440000000000001, 158.020000000000010
853,0,0,0,0, 124.329999999999998,  12.330000000000000, 187.199999999999989
854,0,0,0,0, 128.639999999999986,  15.910000000000000, 187.740000000000009
855,0,0,0,0, 134.340000000000003,   9.680000000000000, 189.840000000000003
856,0,0,0,0, 114.819999999999993,  12.369999999999999, 159.500000000000000
857,0,0,0,0, 121.109999999999999,   9.060000000000000, 161.460000000000008
858,0,1,1,0, 140.069999999999993,  10.029999999999999, 192.439999999999998
859,0,0,0,0, 181.719999999999999,  21.780000000000001, 266.470000000000027
860,0,0,0,0, 183.879999999999995,  28.300000000000001, 265.949999999999989
861,0,0,0,0, 187.250000000000000,  22.170000000000002, 266.490000000000009
862,0,0,0,0, 189.680000000000007,  16.949999999999999, 266.269999999999982
863,1,0,1,0, 193.250000000000000,   9.880000000000001, 265.589999999999975
864,0,0,0,0, 194.650000000000006,   8.320000000000000, 264.600000000000023
865,0,0,0,0, 188.909999999999997,  14.779999999999999, 258.009999999999991
866,0,0,0,0, 184.889999999999986,  19.690000000000001, 253.000000000000000
867,0,0,0,0, 181.300000000000011,  24.219999999999999, 248.430000000000007
868,0,0,0,0, 175.449999999999989,  30.219999999999999, 242.530000000000001
869,0,0,0,0, 171.460000000000008,  34.740000000000002, 238.020000000000010
870,0,0,0,0, 167.460000000000008,  39.579999999999998, 233.159999999999997
871,0,0,0,0, 164.229999999999990,  43.899999999999999, 228.789999999999992
872,0,0,0,0, 157.389999999999986,  36.570000000000000, 218.710000000000008
873,0,0,0,0, 152.000000000000000,  29.480000000000000, 211.599999999999994
874,0,0,0,0, 148.009999999999991,  24.219999999999999, 206.300000000000011
875,0,0,0,0, 145.080000000000013,  19.149999999999999, 201.360000000000014
876,0,0,0,0, 222.539999999999992,  19.100000000000001, 265.750000000000000
877,0,0,0,0, 221.099999999999994,  21.699999999999999, 266.579999999999984
878,0,0,0,0, 214.770000000000010,  23.390000000000001, 265.029999999999973
879,0,0,0,0, 211.120000000000005,  21.969999999999999, 264.509999999999991
880,0,0,0,0, 208.800000000000011,  21.070000000000000, 265.379999999999995
881,0,0,0,0, 204.669999999999987,  12.380000000000001, 264.310000000000002
882,0,0,0,0, 203.349999999999994,   8.630000000000001, 265.639999999999986
883,0,0,0,0, 199.650000000000006,  13.369999999999999, 260.899999999999977
884,0,0,0,0, 194.990000000000009,  19.079999999999998, 255.139999999999986
885,0,0,0,0, 192.060000000000002,  22.940000000000001, 251.330000000000013
886,0,0,0,0, 188.439999999999998,  27.219999999999999, 246.979999999999990
887,0,0,0,0, 183.750000000000000,  33.180000000000000, 241.020000000000010
888,0,0,0,0, 181.280000000000001,  36.600000000000001, 237.639999999999986
889,0,0,0,0, 176.770000000000010,  42.619999999999997, 231.650000000000006
890,0,0,0,0, 173.340000000000003,  45.530000000000001, 226.990000000000009
891,0,0,0,0, 168.580000000000013,  39.609999999999999, 220.909999999999997
892,0,0,0,0, 165.330000000000013,  35.049999999999997, 215.930000000000007
893,0,0,0,0, 161.569999999999993,  30.160000000000000, 210.659999999999997
894,0,0,0,0, 158.629999999999995,  26.160000000000000, 205.919999999999987
895,0,0,0,0, 156.150000000000006,  23.059999999999999, 201.599999999999994
896,1,0,1,0, 150.860000000000014,  13.650000000000000, 191.610000000000014
897,0,0,0,0, 152.620000000000005,  17.620000000000001, 196.080000000000013
898,0,0,0,0, 148.050000000000011,   9.609999999999999, 186.990000000000009
899,0,0,0,0, 144.969999999999999,   6.490000000000000, 180.949999999999989
900,0,0,0,0, 142.199999999999989,   9.390000000000001, 174.159999999999997
901,0,0,0,0, 138.060000000000002,  11.180000000000000, 166.789999999999992
902,0,0,0,0, 232.419999999999987,   9.960000000000001, 270.259999999999991
903,2,0,2,0, 136.419999999999987,  14.220000000000001, 161.370000000000005
904,0,0,0,0, 134.219999999999999,  23.250000000000000, 154.949999999999989
905,0,0,0,0, 131.310000000000002,  15.770000000000000, 147.319999999999993
906,4,0,4,0, 130.189999999999998,  10.320000000000000, 140.889999999999986
907,0,0,0,0, 118.049999999999997,  13.880000000000001, 153.669999999999987
908,0,0,0,0, 114.030000000000001,  16.140000000000001, 144.340000000000003
909,3,0,3,0, 110.760000000000005,  10.199999999999999, 135.960000000000008
910,0,0,0,0, 110.329999999999998,   7.570000000000000, 131.259999999999991
911,0,0,0,0, 108.870000000000005,   9.460000000000001, 124.769999999999996
912,5,0,5,0,  72.709999999999994,  46.990000000000002, 108.640000000000001
913,1,0,1,0, 155.479999999999990,   8.440000000000000, 111.650000000000006
914,3,0,3,0, 140.550000000000011,   6.170000000000000, 102.109999999999999
915,0,0,0,0, 135.629999999999995,   9.119999999999999,  95.640000000000001
916,0,0,0,0, 151.340000000000003,  13.650000000000000, 106.540000000000006
917,0,0,0,0, 146.110000000000014,  12.199999999999999,  99.769999999999996
918,0,0,0,0, 130.360000000000014,  15.170000000000000,  88.829999999999998
919,0,0,0,0, 124.930000000000007,  22.190000000000001,  81.599999999999994
920,2,2,4,0, 139.729999999999990,  18.680000000000000,  91.370000000000005
921,0,0,0,0, 134.740000000000009,  26.059999999999999,  84.150000000000006
922,0,0,0,0, 131.469999999999999,  31.270000000000000,  79.280000000000001
923,0,0,0,0, 127.859999999999999,  34.890000000000001,  73.719999999999999
924,0,0,0,0, 122.700000000000003,  40.390000000000001,  66.049999999999997
925,0,0,0,0, 107.209999999999994,  49.240000000000002,  55.250000000000000
926,1,0,1,0, 110.329999999999998,  43.020000000000003,  61.030000000000001
927,1,0,1,0, 113.670000000000002,  37.130000000000003,  66.700000000000003
928,1,0,1,0, 118.930000000000007,  29.699999999999999,  74.079999999999998
929,2,0,2,0, 103.079999999999998,  39.469999999999999,  48.539999999999999
930,0,0,0,0,  99.090000000000003,  33.289999999999999,  42.310000000000002
931,1,0,1,0, 118.000000000000000,  43.280000000000001,  58.969999999999999
932,0,0,0,0, 111.250000000000000,  24.789999999999999,  46.399999999999999
933,0,0,0,0,  95.569999999999993,  26.510000000000002,  35.869999999999997
934,0,0,0,0,  88.359999999999999,  10.750000000000000,  20.190000000000001
935,0,0,0,0, 106.819999999999993,   8.130000000000001,  37.810000000000002
936,0,0,0,0, 107.510000000000005,  12.949999999999999,  39.500000000000000
937,3,0,3,0,  62.810000000000002,  62.810000000000002,  72.010000000000005
938,0,0,0,0,  68.629999999999995,  64.280000000000001,  70.239999999999995
939,1,0,1,0,  74.069999999999993,  58.810000000000002,  68.980000000000004
940,1,0,1,0,  80.980000000000004,  11.510000000000000,  13.650000000000000
941,5,1,6,0,  74.579999999999998,  14.279999999999999,   8.650000000000000
942,2,0,2,0,  69.000000000000000,  13.080000000000000,   7.260000000000000
943,3,0,3,0,  63.180000000000000,  15.090000000000000,  10.539999999999999
944,2,0,2,0,  57.380000000000003,  18.710000000000001,  15.410000000000000
945,0,0,0,0,  52.130000000000003,  23.070000000000000,  20.510000000000002
946,0,0,0,0,  47.189999999999998,  27.890000000000001,  25.760000000000002
947,5,0,5,0,  43.549999999999997,  30.070000000000000,  33.460000000000001
948,0,18,18,0,  49.439999999999998,  25.260000000000002,  29.270000000000000
949,3,0,3,0,  54.719999999999999,  18.530000000000001,  22.829999999999998
950,5,0,5,0,  60.060000000000002,  15.650000000000000,  20.829999999999998
951,1,0,1,0,  66.000000000000000,  13.609999999999999,  19.460000000000001
952,0,0,0,0,  69.650000000000006,  19.399999999999999,  25.340000000000000
953,0,0,0,0,  70.390000000000001,  24.309999999999999,  30.250000000000000
954,0,0,0,0,  83.540000000000006,  20.399999999999999,  24.920000000000002
955,6,0,6,0,  72.879999999999995,  23.160000000000000,  36.170000000000002
956,1,1,2,0,  76.340000000000003,  17.660000000000000,  41.899999999999999
957,2,0,2,0,  87.909999999999997,  24.760000000000002,  34.250000000000000
958,0,0,0,0,  90.189999999999998,  20.750000000000000,  40.200000000000003
959,0,0,0,0,  92.319999999999993,  16.010000000000002,  45.189999999999998
960,1,0,1,0,  95.640000000000001,  12.730000000000000,  50.380000000000003
961,4,0,4,0,  97.959999999999994,   9.680000000000000,  55.280000000000001
962,0,0,0,0, 101.760000000000005,   9.680000000000000,  62.189999999999998
963,0,0,0,0,  98.579999999999998,  17.600000000000001,  73.349999999999994
964,0,0,0,0,  96.400000000000006,  20.230000000000000,  74.430000000000007
965,0,0,0,0,  93.329999999999998,  14.020000000000000,  75.359999999999999
966,0,0,0,0,  79.099999999999994,  13.400000000000000,  47.600000000000001
967,1,0,1,0,  82.400000000000006,  10.150000000000000,  52.780000000000001
968,2,0,2,0,  86.379999999999995,   8.869999999999999,  58.450000000000003
969,0,0,0,0,  83.650000000000006,  12.500000000000000,  58.829999999999998
970,1,0,1,0,  79.180000000000007,  20.770000000000000,  58.250000000000000
971,2,0,2,0,  75.790000000000006,  17.719999999999999,  60.030000000000001
972,1,0,1,0,  72.230000000000004,  16.219999999999999,  61.960000000000001
973,1,0,1,0,  69.269999999999996,  16.160000000000000,  64.519999999999996
974,0,0,0,0,  66.340000000000003,  18.129999999999999,  66.400000000000006
975,0,0,0,0,  91.439999999999998,   9.070000000000000,  77.920000000000002
976,0,0,0,0,  98.420000000000002,  14.220000000000001,  85.420000000000002
977,0,0,0,0, 103.549999999999997,  19.149999999999999,  90.659999999999997
978,1,0,1,0, 108.370000000000005,  24.039999999999999,  96.129999999999995
979,1,0,1,0,  57.689999999999998,   5.620000000000000,  94.109999999999999
980,2,0,2,0,  56.250000000000000,   6.490000000000000,  89.359999999999999
981,0,0,0,0,  56.460000000000001,   9.210000000000001,  85.810000000000002
982,1,0,1,0,  56.859999999999999,  13.810000000000000,  81.670000000000002
983,1,0,1,0,  57.640000000000001,  17.969999999999999,  78.200000000000003
984,1,0,1,0,  60.369999999999997,  20.280000000000001,  74.739999999999995
985,0,0,0,0,  62.450000000000003,  24.079999999999998,  71.310000000000002
986,1,0,1,0,  63.450000000000003,  26.230000000000000,  69.609999999999999
987,0,0,0,0,  74.659999999999997,   4.900000000000000,  92.859999999999999
988,0,0,0,0,  76.170000000000002,  10.400000000000000,  89.909999999999997
989,0,0,0,0,  78.060000000000002,  15.830000000000000,  87.319999999999993
990,0,0,0,0,  79.019999999999996,  14.740000000000000,  84.799999999999997
991,1,0,1,0,  84.109999999999999,  12.130000000000001,  99.659999999999997
992,0,0,0,0,  88.569999999999993,  16.109999999999999, 103.680000000000007
993,2,0,2,0,  90.739999999999995,  19.739999999999998, 113.939999999999998
994,0,0,0,0,  94.189999999999998,  21.530000000000001, 108.400000000000006
995,0,0,0,0,  95.719999999999999,  23.899999999999999, 116.859999999999999
996,0,0,0,0, 103.109999999999999,  31.340000000000000, 123.530000000000001
997,0,0,0,0, 109.290000000000006,  28.320000000000000, 128.889999999999986
998,0,0,0,0, 118.129999999999995,  25.460000000000001, 136.879999999999995
999,0,0,0,0, 100.920000000000002,  28.120000000000001, 114.390000000000001
1000,1,0,1,0, 108.189999999999998,  35.340000000000003, 120.680000000000007
1001,0,0,0,0, 113.799999999999997,  49.609999999999999, 126.120000000000005
1002,1,0,1,0, 120.939999999999998,  55.210000000000001, 132.280000000000001
1003,0,0,0,0, 124.780000000000001,  38.340000000000003, 136.319999999999993
1004,0,0,0,0, 126.090000000000003,  26.180000000000000, 143.780000000000001
1005,0,0,0,0, 132.979999999999990,  29.100000000000001, 149.580000000000013
1006,0,0,0,0, 150.099999999999994,  34.509999999999998, 164.629999999999995
1007,0,0,0,0, 157.530000000000001,  29.600000000000001, 171.050000000000011
1008,0,0,0,0, 163.909999999999997,  26.250000000000000, 176.669999999999987
1009,0,0,0,0, 162.379999999999995,  38.750000000000000, 170.069999999999993
1010,0,0,0,0, 169.659999999999997,  37.649999999999999, 176.509999999999991
1011,0,0,0,0, 177.030000000000001,  37.259999999999998, 183.509999999999991
1012,0,0,0,0, 183.659999999999997,  30.850000000000001, 189.280000000000001
1013,0,0,0,0, 170.949999999999989,  23.949999999999999, 182.979999999999990
1014,0,0,0,0, 177.539999999999992,  24.590000000000000, 188.550000000000011
1015,0,0,0,0, 182.800000000000011,  25.780000000000001, 193.270000000000010
1016,0,0,0,0, 188.759999999999991,  26.539999999999999, 198.319999999999993
1017,0,0,0,0, 193.560000000000002,  22.170000000000002, 202.930000000000007
1018,0,0,0,0, 198.900000000000006,  17.270000000000000, 207.889999999999986
1019,0,0,0,0, 204.189999999999998,  12.500000000000000, 212.659999999999997
1020,0,0,0,0, 194.219999999999999,  20.859999999999999, 198.759999999999991
1021,0,0,0,0, 201.400000000000006,  14.160000000000000, 205.560000000000002
1022,0,0,0,0, 210.250000000000000,   8.250000000000000, 218.259999999999991
1023,0,0,0,0, 212.000000000000000,   6.820000000000000, 215.560000000000002
1024,0,0,0,0, 210.599999999999994,  11.760000000000000, 212.710000000000008
1025,0,0,0,0, 210.530000000000001,  15.539999999999999, 210.740000000000009
1026,0,0,0,0, 210.699999999999989,  10.720000000000001, 209.310000000000002
1027,0,0,0,0, 211.360000000000014,   6.010000000000000, 208.400000000000006
1028,0,0,0,0, 232.009999999999991,  27.120000000000001, 232.250000000000000
1029,0,0,0,0, 231.860000000000014,  23.449999999999999, 230.460000000000008
1030,0,0,0,0, 231.939999999999998,  19.140000000000001, 229.000000000000000
1031,0,0,0,0, 231.400000000000006,  14.289999999999999, 226.689999999999998
1032,0,0,0,0, 231.479999999999990,  11.590000000000000, 225.300000000000011
1033,0,0,0,0, 232.189999999999998,  11.240000000000000, 223.919999999999987
1034,0,0,0,0, 233.569999999999993,  14.980000000000000, 223.210000000000008
1035,0,0,0,0, 212.889999999999986,   7.490000000000000, 203.580000000000013
1036,0,0,0,0, 203.210000000000008,  13.900000000000000, 194.030000000000001
1037,0,0,0,0, 197.969999999999999,  18.940000000000001, 188.659999999999997
1038,0,0,0,0, 194.360000000000014,  22.210000000000001, 185.189999999999998
1039,2,0,2,0, 190.419999999999987,  26.320000000000000, 181.030000000000001
1040,0,0,0,0, 205.430000000000007,   9.330000000000000, 202.620000000000005
1041,0,0,0,0, 200.430000000000007,  14.029999999999999, 198.129999999999995
1042,0,0,0,0, 193.939999999999998,  20.059999999999999, 191.979999999999990
1043,0,0,0,0, 188.620000000000005,  25.170000000000002, 186.939999999999998
1044,0,0,0,0, 182.770000000000010,  39.859999999999999, 181.719999999999999
1045,1,0,1,0, 183.990000000000009,  33.020000000000003, 175.590000000000003
1046,1,0,1,0, 175.560000000000002,  41.409999999999997, 167.020000000000010
1047,4,0,4,0, 176.069999999999993,  45.689999999999998, 175.120000000000005
1048,0,0,0,0, 169.349999999999994,  51.320000000000000, 168.840000000000003
1049,0,0,0,0, 162.759999999999991,  56.710000000000001, 163.030000000000001
1050,0,0,0,0, 155.169999999999987,  63.380000000000003, 156.229999999999990
1051,1,0,1,0, 150.689999999999998,  66.219999999999999, 142.259999999999991
1052,0,0,0,0, 145.050000000000011,  60.909999999999997, 136.349999999999994
1053,0,0,0,0, 145.509999999999991,  63.200000000000003, 146.310000000000002
1054,2,0,2,0, 139.789999999999992,  57.659999999999997, 130.930000000000007
1055,1,0,1,0, 133.389999999999986,  50.930000000000000, 124.280000000000001
1056,1,0,1,0, 129.289999999999992,  46.399999999999999, 119.489999999999995
1057,0,0,0,0, 124.010000000000005,  40.930000000000000, 114.250000000000000
1058,0,0,0,0, 119.209999999999994,  35.719999999999999, 108.859999999999999
1059,0,0,0,0, 114.319999999999993,  30.520000000000000, 103.640000000000001
1060,0,0,0,0, 139.819999999999993,  63.750000000000000, 140.699999999999989
1061,0,0,0,0, 135.509999999999991,  59.670000000000002, 136.800000000000011
1062,0,0,0,0, 130.150000000000006,  54.229999999999997, 131.469999999999999
1063,1,0,1,0, 124.150000000000006,  48.140000000000001, 125.519999999999996
1064,0,0,0,0, 118.239999999999995,  42.399999999999999, 119.930000000000007
1065,1,0,1,0, 114.340000000000003,  38.020000000000003, 115.579999999999998
1066,1,0,1,0, 107.500000000000000,  31.190000000000001, 108.840000000000003
1067,0,0,0,0, 100.620000000000005,  24.340000000000000, 101.959999999999994
1068,0,0,0,0,  94.980000000000004,  18.390000000000001,  95.840000000000003
1069,2,0,2,0,  90.430000000000007,  15.500000000000000,  92.269999999999996
1070,2,0,2,0, 107.840000000000003,  16.530000000000001,  72.230000000000004
1071,4,0,4,0, 104.769999999999996,  24.239999999999998,  80.599999999999994
1072,2,0,2,0, 112.189999999999998,  32.759999999999998,  89.400000000000006
1073,2,0,2,0, 115.849999999999994,  37.250000000000000,  93.939999999999998
1074,4,0,4,0, 119.760000000000005,  41.689999999999998,  98.439999999999998
1075,1,0,1,0, 124.159999999999997,  45.859999999999999, 102.750000000000000
1076,0,0,0,0, 111.790000000000006,  21.480000000000000,  77.519999999999996
1077,1,0,1,0, 115.909999999999997,  26.699999999999999,  82.980000000000004
1078,0,0,0,0, 121.750000000000000,  33.770000000000003,  90.170000000000002
1079,0,0,0,0, 126.459999999999994,  28.710000000000001,  96.099999999999994
1080,0,0,0,0, 130.050000000000011,  26.320000000000000, 100.500000000000000
1081,0,0,0,0, 133.969999999999999,  24.010000000000002, 104.930000000000007
1082,0,0,0,0, 137.939999999999998,  23.280000000000001, 110.019999999999996
1083,0,0,0,0, 128.849999999999994,  37.640000000000001, 108.030000000000001
1084,1,0,1,0, 134.699999999999989,  36.850000000000001, 114.340000000000003
1085,0,0,0,0, 138.960000000000008,  36.950000000000003, 118.930000000000007
1086,1,0,1,0, 143.520000000000010,  37.890000000000001, 123.890000000000001
1087,1,0,1,0, 148.680000000000007,  39.659999999999997, 129.479999999999990
1088,0,0,0,0, 154.400000000000006,  42.659999999999997, 135.759999999999991
1089,0,0,0,0, 159.090000000000003,  45.350000000000001, 140.759999999999991
1090,1,0,1,0, 164.960000000000008,  32.780000000000001, 147.240000000000009
1091,1,0,1,0, 170.569999999999993,  32.280000000000001, 152.840000000000003
1092,2,0,2,0, 142.580000000000013,  22.590000000000000, 115.180000000000007
1093,0,0,0,0, 148.090000000000003,  25.120000000000001, 122.129999999999995
1094,0,0,0,0, 152.689999999999998,  25.949999999999999, 126.750000000000000
1095,0,0,0,0, 156.479999999999990,  27.969999999999999, 130.870000000000005
1096,3,0,3,0, 161.240000000000009,  30.539999999999999, 135.780000000000001
1097,0,0,0,0, 165.080000000000013,  19.809999999999999, 140.919999999999987
1098,0,0,0,0, 168.090000000000003,  18.969999999999999, 144.270000000000010
1099,0,0,0,0, 184.240000000000009,  34.689999999999998, 166.300000000000011
1100,0,0,0,0, 197.979999999999990,  28.370000000000001, 180.280000000000001
1101,0,0,0,0, 203.590000000000003,  21.780000000000001, 185.770000000000010
1102,0,0,0,0, 202.199999999999989,  14.850000000000000, 179.789999999999992
1103,0,0,0,0, 209.240000000000009,  17.910000000000000, 187.340000000000003
1104,0,0,0,0, 213.620000000000005,  14.250000000000000, 191.879999999999995
1105,0,0,0,0, 212.849999999999994,  15.850000000000000, 201.710000000000008
1106,0,0,0,0, 215.020000000000010,  20.120000000000001, 201.979999999999990
1107,0,0,0,0, 215.610000000000014,  17.699999999999999, 201.020000000000010
1108,0,0,0,0, 216.490000000000009,  13.210000000000001, 200.300000000000011
1109,4,0,4,0, 216.439999999999998,  10.140000000000001, 198.710000000000008
1110,0,0,0,0, 233.960000000000008,  26.960000000000001, 221.509999999999991
1111,0,0,0,0, 233.469999999999999,  21.500000000000000, 219.340000000000003
1112,0,0,0,0, 234.479999999999990,  17.120000000000001, 218.650000000000006
1113,0,0,0,0, 234.979999999999990,  13.500000000000000, 217.599999999999994
1114,0,0,0,0, 235.219999999999999,  10.880000000000001, 216.319999999999993
1115,0,0,0,0, 244.520000000000010,  14.289999999999999, 222.259999999999991
1116,0,0,0,0, 250.620000000000005,   9.230000000000000, 228.509999999999991
1117,0,0,0,0, 255.689999999999998,   7.540000000000000, 233.919999999999987
1118,0,0,0,0, 262.290000000000020,  10.300000000000001, 240.909999999999997
1119,1,0,1,0, 271.050000000000011,  21.280000000000001, 254.009999999999991
1120,1,0,1,0, 250.490000000000009,   9.650000000000000, 225.560000000000002
1121,0,0,0,0, 251.729999999999990,  12.539999999999999, 225.409999999999997
1122,0,0,0,0, 254.689999999999998,  14.070000000000000, 227.509999999999991
1123,0,0,0,0, 266.290000000000020,   8.800000000000001, 241.300000000000011
1124,0,0,0,0, 265.069999999999993,   6.820000000000000, 241.449999999999989
1125,0,0,0,0, 267.779999999999973,  14.750000000000000, 246.669999999999987
